"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27"
"226" 0.106252804733215 0.111242765930237 0.0555419727461554 0.141824259747344 0.149107588458364 0.111734614192408 0.116510737244508 0.0977121936975083 0.095542128942011 0.104297496196647 0.061300396296722 0.0918322252427442 0.118834430670679 0.0746524996102232 0.139603551487656 0.149694524987178 0.145187810270816 0.0864179834825471 0.137158689710988 0.0702774164544501 0.116168411535228 0.145107000429074 0.118694690934266 0.116175635086334 0.140888296548071 0.0847480901333347 0.109123991156821
"227" 0.103723992587991 0.107206870911407 0.0542627214494734 0.14076527476741 0.1479779061639 0.108158889715362 0.114080763818144 0.0939953606224908 0.0935992167380163 0.103237446223284 0.0593418033928777 0.090447814434188 0.115981553497935 0.0723223034527891 0.136224600498701 0.146630864133835 0.142264552318024 0.0847575267853877 0.13391662224394 0.0681563848926411 0.11317841258093 0.142413102834998 0.115410743761348 0.113468785067773 0.139197403097662 0.0829112657061396 0.10602651537605
"228" 0.101217846336023 0.103215163771423 0.0530383611206431 0.139658995354397 0.14679394102576 0.104574514652794 0.111622506660119 0.090329531571495 0.0916663690101523 0.102176921986536 0.0573848480797651 0.0890163013039961 0.113146878250006 0.070011877901851 0.132815431171521 0.143516811351672 0.139270771804909 0.0830820660358243 0.130616662477583 0.0660739114585343 0.110184951505599 0.13966176717865 0.112122533231396 0.110749521230684 0.137422007051752 0.0810543696853245 0.102934369218324
"229" 0.0987363537415097 0.0992721524727634 0.0518672991557671 0.138505257334175 0.145556431470206 0.100987962369514 0.109139173969155 0.0867200938484563 0.0897452146112257 0.101116372355108 0.0554296359580517 0.0875360762518744 0.110334356458463 0.0677228051955984 0.12938110109162 0.140356443792205 0.136210700275428 0.0813923869399397 0.127263292018184 0.0640322001654055 0.107192315267206 0.136856530412471 0.108835950158143 0.108020090108545 0.135563065712228 0.0791791128330843 0.0998537741824267
"230" 0.0962812582892291 0.0953819434626676 0.0507477417598271 0.137303917168549 0.144266179209994 0.0974056225476877 0.106634014187736 0.0831721125555893 0.0878373052065864 0.1000562022719 0.0534764372418554 0.0860057837530009 0.107547693471715 0.0654565725169984 0.125926629012355 0.137153881987878 0.133088757160518 0.0796893140848877 0.123861171303508 0.0620332495982957 0.104204798011696 0.134001002829596 0.105556764883576 0.105282707087494 0.133621735701898 0.0772872613635392 0.0967907013605225
"231" 0.0938540529969361 0.0915482574889552 0.049677701308975 0.136054853707115 0.142924049023345 0.0938337783407635 0.104110306880502 0.0796903132812833 0.0859441109909497 0.0989967712322316 0.0515257138705917 0.0844243438560856 0.104790335094943 0.063214576415508 0.12245698288367 0.133913281605119 0.129909541356483 0.077973712022531 0.120415131868194 0.0600788405417084 0.10122669121992 0.131098860305888 0.10229060209479 0.102539555792631 0.131599375287964 0.0753806339727361 0.093750833220816
"232" 0.0914559759564396 0.0877744488001591 0.0486550046654305 0.134757970066087 0.141530968406216 0.0902785845910648 0.101571353302191 0.0762790666204909 0.0840670166194306 0.0979383918284785 0.0495781444887542 0.0827909729293731 0.102065455713109 0.060998127846558 0.118977068361171 0.130638825271719 0.126677821790184 0.0762464862865267 0.116930167786304 0.0581705250067759 0.0982622732817282 0.128153836473167 0.0990429165012309 0.0997927879848388 0.129497546275508 0.0734610986538493 0.090739528479446
"233" 0.0890880077482148 0.0840635273354823 0.0476773024609859 0.133413195639888 0.14008792709265 0.0867460472180002 0.0990204666887578 0.0729423746573872 0.0822073173739342 0.0968813283662832 0.0476346465893455 0.0811052034242466 0.099375947988412 0.0588084577626858 0.115491717838037 0.127334714511338 0.123398526962067 0.0745085843088611 0.113411426274533 0.0563096167834228 0.0953157984903248 0.125169714858767 0.0958189695444418 0.0970445239773866 0.127318015455184 0.0715305692982014 0.0877617904687122
"234" 0.0867508708687691 0.0804181834630225 0.0467420793630167 0.132020488251194 0.138595976437958 0.0832420038699286 0.0964609623085895 0.0696838595318769 0.0803662155862588 0.0958257955576477 0.0456963951399516 0.0793669024118288 0.0967244142163848 0.0566467231825862 0.112005680038691 0.124005161816949 0.120076733464506 0.0727609962012649 0.10986419743939 0.0544971836336529 0.0923914854542152 0.122150321026996 0.0926238073077831 0.0942968535756474 0.125062755588602 0.0695910020836673 0.0848222393737074
"235" 0.0844450313020046 0.0768408147826308 0.0458466653343944 0.130579836444981 0.13705622865938 0.0797721059181248 0.0938961473139477 0.066506754201976 0.0785448173394373 0.0947719572963316 0.0437648370503631 0.0775762886357759 0.0941131594169836 0.0545140136570906 0.108523610209425 0.120654382893682 0.116717653479957 0.0710047553670017 0.106293903151807 0.0527340412314637 0.0894935049288939 0.119099514758202 0.0894622397876218 0.0915518375366413 0.122733945914192 0.0676443916530863 0.081925088669031
"236" 0.0821707023553397 0.0733335544736204 0.0449882478957221 0.129091261931938 0.135469855928836 0.0763418018561754 0.0913293104360212 0.0634138955031257 0.0767441294689513 0.0937199255211066 0.041841700897284 0.0757339478147344 0.0915441862285128 0.0524113580442736 0.10505006093715 0.117286589099888 0.113326621270959 0.069240938909241 0.102706085033136 0.0510207489431257 0.0866259670756377 0.116021182301054 0.0863388216802863 0.0888115095380043 0.120333972155396 0.0656927670864843 0.0790741260418037
"237" 0.0799278508682048 0.0698983006383108 0.0441638853948392 0.12755482218633 0.133838089312303 0.0729563221527192 0.0887637115702077 0.0604077195931053 0.0749650568855213 0.0926697591725476 0.0399290013947932 0.0738408459211318 0.0890191916631153 0.0503397314996235 0.101589473623227 0.113905980113304 0.109909078682121 0.0674706678036454 0.0991063915373775 0.0493576075287224 0.0837929081605256 0.112919228733188 0.0832578348306609 0.0860778786383219 0.117865426012075 0.0637381876722135 0.076272699037115
"238" 0.0777162058845341 0.0665367460709416 0.0433705212844879 0.125970613203087 0.132162217550283 0.0696206655898993 0.0862025713014257 0.0574902598573336 0.0732084002411802 0.0916214632491692 0.0380290381881167 0.0718983401594993 0.0865395657728348 0.0483000625816068 0.0981461706349063 0.110516736846948 0.106470559682811 0.0656951068049215 0.0955005641160489 0.0477446588320031 0.0809982767130105 0.109797570464655 0.0802232724786954 0.0833529322026152 0.115331104114923 0.0617827384835264 0.0735237056077949
"239" 0.0755352698619348 0.0632504078687043 0.0426049994043658 0.124338772418509 0.130443585673774 0.0663395871044448 0.0836490604223858 0.0546631473339919 0.0714748539602839 0.0905749879688429 0.0361443886518713 0.0699081873678097 0.0841063922649949 0.0462932403681123 0.0947243481523116 0.107123014636741 0.103016673988266 0.0639154640599229 0.0918944224541657 0.0461816875108558 0.0782459191700625 0.106660127917476 0.0772388254294135 0.0806386392581908 0.11273400642149 0.0598285257686214 0.0708295896925653
"240" 0.0733843324682126 0.0600406562982593 0.0418640802584439 0.12265948179852 0.128683593450115 0.0631175871331633 0.0811062895008148 0.0519276137015654 0.0697650046570036 0.0895302280415651 0.0342778944907181 0.0678725495697275 0.0817204510948704 0.0443201214753014 0.0913280697241634 0.103728936720015 0.0995530898062912 0.0621329904034432 0.0882938487687601 0.0446682248451625 0.0755395650390585 0.103510818413166 0.0743078702602941 0.0779369542371272 0.110077334031145 0.0578776721638166 0.0681923418858601
"241" 0.0712624869907889 0.0569087423377601 0.0411444582723472 0.120932971097825 0.126883693652976 0.0599589024499715 0.0785772985545665 0.0492844968530719 0.0680793299606583 0.0884870220597738 0.0324326420683635 0.0657939964145672 0.0793822230523773 0.0423815368674083 0.0879612605405537 0.100338588020779 0.0960855157664531 0.0603489783170772 0.0847047711650572 0.0432035546425451 0.0728828116201902 0.100353549298222 0.071433459667213 0.0752498210524181 0.107364486394982 0.05593231174121 0.0656135051995487
"242" 0.0691686493562636 0.053855823331637 0.0404427800087402 0.119159521292764 0.12504539015077 0.0568674984676864 0.0760650468963855 0.0467342490614933 0.0664181977700029 0.0874451520125469 0.0306119365277419 0.0636755042554632 0.0770918963478639 0.0404782983441719 0.0846277024261123 0.0969560092541202 0.0926196820987061 0.0585647605364324 0.0811331460501335 0.0417867212456924 0.0702791083372029 0.0971922113353091 0.0686183150366075 0.0725791774453661 0.104599057895259 0.0539945849039557 0.0630941858522697
"243" 0.0671015797259434 0.0508829862234956 0.0397556633109575 0.11733946818987 0.123170235807647 0.0538470629647784 0.0735724032127561 0.0442769477197684 0.0647818659572638 0.0864043429301471 0.028819269908247 0.061520451635023 0.074849375190064 0.0386112045919207 0.0813310295518474 0.0935851913582702 0.0891613211385752 0.0567817082974859 0.0775849396095873 0.0404165396276591 0.0677317407337184 0.0940306723851919 0.0658648213172036 0.0699269595322638 0.101784833767571 0.0520666331441106 0.0606350689568372
"244" 0.06505990659866 0.0479912678716575 0.0390797173365461 0.115473206211375 0.121259830191249 0.0509010011853887 0.0711021359437501 0.041912308616233 0.0631704825423168 0.0853642626655119 0.0270582836119823 0.0593326109717767 0.072654290336947 0.036781046685004 0.0780747248588363 0.0902300702587337 0.0857161472463148 0.0550012292189461 0.074066108359576 0.0390916075439041 0.0652438142012195 0.0908727714013052 0.0631750242496421 0.0672951064688706 0.0989257853374806 0.0501505936798491 0.0582364389110907
"245" 0.0630421533147756 0.0451816720020364 0.0384115634328851 0.113561192357964 0.119315817081299 0.0480324322503017 0.0686569040330585 0.0396397016827123 0.0615840863569301 0.0843245218194255 0.0253327257168084 0.0571161362701914 0.0705060115876355 0.0349886129263713 0.0748621171818185 0.0868945219644732 0.0822898362377312 0.0532247648240179 0.0705825787945993 0.03781031969199 0.0628182375139625 0.0877223127552915 0.0605506299967455 0.0646855651418064 0.0960260645419472 0.0482485939907045 0.0558982042334966
"246" 0.0610467668150971 0.0424551824139275 0.0377478567965829 0.111603950348069 0.117339881773097 0.0452441868073797 0.066239248119398 0.0374581691276843 0.0600226082184303 0.0832846738162428 0.0236464037758507 0.0548755467119409 0.0684036621707878 0.0332346929197271 0.0716963790556097 0.0835823579914915 0.0788880044344827 0.0514537877118712 0.0671402261606508 0.0365708838119307 0.0604577062555738 0.0845830609077461 0.0579930072010532 0.0621002947868655 0.0930899977045131 0.0463627462713065 0.0536199265226568
"247" 0.0590721484657755 0.0398127721253728 0.0370853088469053 0.109602074931838 0.115333748169927 0.0425388058424013 0.0638515822422048 0.0353664458412239 0.0584858726315097 0.0822442151371735 0.0220031338773641 0.0526157060264922 0.0663461349719601 0.0315200807709484 0.0685805251821676 0.0802973211042559 0.0755161874515456 0.0496897983962835 0.0637448523939178 0.0353713386422741 0.0581646862318767 0.081458735433887 0.0555031914797259 0.0595412714255934 0.0901220785319176 0.0444951418258564 0.0514008531605505
"248" 0.0571166867154949 0.0372554082252728 0.0364207102310244 0.107556236376661 0.113299175658363 0.0399185405653813 0.0614961861359125 0.0333629819319806 0.0569736000361526 0.0812025857182742 0.0204066868615776 0.0503417975847691 0.0643321105294983 0.0298455773234073 0.0655174115311024 0.0770430813603223 0.072179818849004 0.0479343218362137 0.0604021632770519 0.034209573629261 0.0559413969745063 0.0783530064088399 0.0530818923500434 0.0570104920034084 0.0871269602986514 0.0426478454272358 0.0492399533237215
"249" 0.0551787913047797 0.0347840522882977 0.0357509543654015 0.105467185119735 0.111237955760409 0.0373853532834146 0.0591751981881094 0.0314459672294579 0.0554854096188272 0.0801591695204336 0.018860732698573 0.0480592952104519 0.0623600767155531 0.0282119913405632 0.0625097350414785 0.0738232324382556 0.0688842087842331 0.0461889036903305 0.0571177448782087 0.033083350268912 0.0537897954500888 0.0752694901517359 0.0507295025615651 0.0545099781052836 0.0841094471849608 0.0408228896661729 0.0471359568155887
"250" 0.0532569286995966 0.0323996563046233 0.0350730614031247 0.103335756581632 0.109151908556393 0.0349409191689542 0.0568906091374484 0.0296133575576262 0.0540208227031647 0.0791132952787771 0.0173687841197258 0.0457739297590557 0.0604283500059037 0.0266201395597366 0.0595600338879258 0.0706412882235617 0.0656345228087549 0.0444551063345881 0.05389703935251 0.0319903249447875 0.0517115601001107 0.0722117453218466 0.0484461097936516 0.0520417791187402 0.0810744847330359 0.0390222693172312 0.0450873951874502
"251" 0.0513496583732016 0.03010315417799 0.0343842025015374 0.101162876133135 0.107042878872489 0.0325866288322353 0.0546442565872619 0.027862902558681 0.0525792667353078 0.0780642374390568 0.0159341406613098 0.0434916515748269 0.0585350982294886 0.0250708455533693 0.0566706882693947 0.0675006796218735 0.0624357609613576 0.0427345046886345 0.0507453202012831 0.0309280731075106 0.0497080753470518 0.0691832693535512 0.0462315106594955 0.0496079747088255 0.0780271493855935 0.0372479357494963 0.0430926445763405
"252" 0.0494556695120972 0.0278954489507818 0.0336817242480512 0.0989495642058166 0.10491273222673 0.0303235916083412 0.0524378204103825 0.0261921748189246 0.051160079877977 0.0770112172887374 0.0145598343195061 0.0412185889991761 0.0566783646759315 0.0235649373483392 0.0538439216743799 0.0644047515631476 0.0592927373153321 0.0410286819029481 0.0476676671012987 0.0298941146260419 0.0477804167128282 0.0661874952100657 0.0440852269401101 0.0472106764661115 0.0749726370708893 0.0355017914106739 0.0411499696554145
"253" 0.0475738176748324 0.0257773960216725 0.0329631730846947 0.0966969415348151 0.102763350527352 0.0281526394731264 0.0502728191196001 0.0245986000226412 0.0497625162260496 0.0759534042906286 0.0132485780286498 0.0389610031710992 0.0548560934269681 0.0221032437700049 0.0510818025721362 0.0613567601551555 0.0562100601426735 0.0393392249639223 0.0446689404341438 0.028885940125209 0.0459293367060439 0.063227788428585 0.042006523953887 0.0448520285867549 0.0719162507983931 0.0337856844138168 0.0392575680675893
"254" 0.0457031608871001 0.0237497827276756 0.0322263195537917 0.0944062345201312 0.100596627517282 0.0260743315078497 0.0481506072764463 0.0230794878348984 0.0483857516550831 0.0748899176270604 0.0120027181571272 0.0367252394290518 0.053066155765582 0.020686589495575 0.0483862464753458 0.0583598699391953 0.0531921128616586 0.0376677202784141 0.0417537556646902 0.0279010381091733 0.0441552516449104 0.0603074444218462 0.0399944309493461 0.0425342074435697 0.0688633872300402 0.0321014032560277 0.0374136146963279
"255" 0.043842994614186 0.0218133047657225 0.0314691821682879 0.0920787806904397 0.0984144639585651 0.0240889588398178 0.046072374008495 0.0216320631908646 0.0470288903127227 0.073819827962741 0.010824192166587 0.0345176756940582 0.0513063775048786 0.0193157888210459 0.0457590183158899 0.0554171511957474 0.0502430359361079 0.0360157493023193 0.0389264577371493 0.0269369226564068 0.0424582295928969 0.057429685993147 0.038047763390529 0.0402594199091091 0.0658195221931749 0.0304506716981743 0.0356163051190936
"256" 0.0419928850134162 0.0199685400266672 0.0306900506907992 0.0897160342508919 0.0962187625505477 0.022196549995503 0.0440391427020468 0.0202534976480084 0.0456909717613307 0.0727421594345843 0.00971449249957565 0.0323446682844387 0.0495745670673286 0.0179916381672362 0.0432017350718907 0.0525315772428667 0.0473667098947097 0.0343848842792919 0.0361910956772454 0.0259911614583656 0.0408379795941704 0.0545976610136391 0.0361651469860967 0.0380299002962029 0.0627901951031495 0.0288351438338663 0.0338638975894786
"257" 0.0401526998360272 0.0182159205042211 0.0298875085855967 0.0873195716936883 0.0940114225755712 0.0203968766133036 0.042051771932798 0.0189409404389349 0.0443709787784275 0.0716558918769393 0.00867463764871846 0.030212495682204 0.0478685441339929 0.0167149073731948 0.0407158685810178 0.0497060216655041 0.0445667396367819 0.0327766841555294 0.0335513976092802 0.0250614039613905 0.0392938424055815 0.0518144402023018 0.0343450432944893 0.0358479057884803 0.0597809922660837 0.0272563993746133 0.032154752903439
"258" 0.0383226363211745 0.016555703020131 0.0290604543876874 0.0848910974472953 0.0917943342659782 0.0186894594751854 0.0401109576918328 0.0176915488471978 0.0430678458196647 0.0705599632908014 0.0077051512184832 0.028127300838651 0.0461861686727569 0.0154863298493178 0.0383027484722682 0.0469432554098073 0.0418464401866087 0.0311926907343851 0.0310107464170279 0.0241454093594262 0.0378247829313123 0.0490830149405075 0.0325857767184232 0.0337157102433984 0.0567975290356555 0.0257159391761769 0.0304873715235183
"259" 0.0365032454059567 0.0149879395723045 0.0282081217131367 0.0824324495370694 0.0895693728862062 0.0170735748296481 0.0382172369578737 0.016502517516796 0.0417804681470393 0.0694532725657353 0.00680604962069323 0.0260950326705835 0.0445253701444464 0.0143065916876084 0.0359635651460538 0.0442459436728675 0.0392088240518031 0.0296344251301833 0.0285721562971093 0.0232410741738943 0.0364293845752372 0.0464062950446188 0.0308855626824284 0.0316355962634221 0.0538454308020759 0.0242151810285979 0.0288604273622678
"260" 0.0346954515658227 0.0135124481620409 0.0273300976150972 0.0799456052267187 0.0873383925237529 0.0155482609925313 0.0363709926590896 0.0153711062988065 0.040507711622897 0.0683346824633857 0.00597683885060815 0.0241213874574149 0.0428841766759692 0.0131763198523946 0.033699372730503 0.0416166425154629 0.0366565903318324 0.0281033845738059 0.0262382504723364 0.0223464591464451 0.035105845734505 0.0437871064117185 0.0292425367669428 0.0296098454474904 0.0509303127966925 0.0227554557291826 0.0272727976620244
"261" 0.0329005676010652 0.0121287849877257 0.0264263389710099 0.0774326866064808 0.0851032195828133 0.0141123252268375 0.0345724600587762 0.0142946662363916 0.0392484231679754 0.0672030228716071 0.00521652057586574 0.0222117509016557 0.0412607439803356 0.0120960696011444 0.0315110919404773 0.0390577951232673 0.0341921157107544 0.0266010396131848 0.0240112403500716 0.0214598151602974 0.0338519786657719 0.0412281884455557 0.0276547845515842 0.0276407267549933 0.0480577587021317 0.0213380034538591 0.0257235884523944
"262" 0.031120303698797 0.0108362189031754 0.025497186568509 0.0748959660900929 0.0828656459743919 0.0127643509176455 0.0328217345887288 0.0132706632928414 0.0380014418792732 0.0660570943383884 0.00452360754108226 0.0203711416593319 0.0396533837944999 0.0110663113113854 0.0293995127649395 0.0365717276408428 0.0318174474531732 0.0251288317396056 0.0218929064263578 0.0205796078963878 0.0326652109628312 0.038732191162222 0.0261203718984646 0.0257304829383297 0.0452332980655954 0.0199639704377243 0.0242121551186588
"263" 0.0293567701274342 0.00963370902755151 0.0245433765411601 0.0723378717786028 0.0806274219967198 0.0115027050729965 0.0311187811420192 0.0122966994370484 0.0367656108009192 0.0648956718949075 0.00389614805251215 0.0186041571811397 0.0380605915974224 0.0100874169157241 0.027365296908084 0.0341606445027225 0.0295342985043548 0.0236881714555887 0.0198845812499559 0.0197045409215543 0.0315425898910613 0.0363016718681941 0.0246373753837303 0.0238813150279151 0.0424623825220708 0.0186344059703225 0.0227381176732485
"264" 0.0276124729637782 0.00851988635901167 0.0235660487907994 0.0697609926447655 0.0783902488998229 0.0103255461959369 0.0294634448229757 0.0113705307174488 0.0355397893384331 0.0637175091771982 0.00333175906662534 0.0169149227279691 0.0364810733624971 0.00915964617205087 0.0254089799100936 0.0318266231871422 0.0273440447742378 0.0222804367819806 0.0179871347708368 0.0188335768974157 0.0304807898300933 0.0339390912973914 0.0232039125617861 0.0220953648853509 0.0397503608448779 0.0173502597052149 0.0213013703876694
"265" 0.0258903023127884 0.00749304018518334 0.0225667520215222 0.0671680834872154 0.0761557711281146 0.00923083258631311 0.0278554631363004 0.0104900819796216 0.0343228663038171 0.0625213428560676 0.00282766717109153 0.0153070444342656 0.034913771090456 0.0082831330196593 0.0235309728746183 0.0295716083207094 0.0252477246607081 0.0209069721807521 0.0162009624045106 0.0179659565904553 0.0294761230813506 0.0316468090890777 0.0218181717218866 0.0203746958764425 0.0371024528533663 0.0161123792767734 0.0199020855129995
"266" 0.0241935125584497 0.00655110999979857 0.0215474450019578 0.0645620695987756 0.0739255682349222 0.00821633114299792 0.0262944795792653 0.00965345791495263 0.0331137735757984 0.0613058973850592 0.0023807565241125 0.0137835672880206 0.0333578868609472 0.00745787229358979 0.0217315637321793 0.0273974050666927 0.0232460408400068 0.0195690878459376 0.0145259761461631 0.0171012153561043 0.0285245543016115 0.0294270784850799 0.0204784407709525 0.0187212717558727 0.0345237222218094 0.0149215082099106 0.0185407108924874
"267" 0.0225256942820028 0.00569168352672969 0.0205104936681089 0.0619460510881408 0.0717011464628864 0.00727962674752917 0.0247800585805848 0.00885895016852817 0.0319115003562309 0.0600698900764079 0.0019876226160659 0.0123469388755747 0.0318129051330664 0.00668370708835074 0.0200109179717649 0.0253056717358813 0.0213393643215673 0.0182680592882969 0.0129615990661892 0.0162391967623796 0.0276217188274797 0.0272820401232282 0.0191831348496988 0.0171369338995267 0.0320190482498106 0.0137782841007348 0.0172179613490207
"268" 0.0208907376022801 0.00491200132120414 0.0194586636795892 0.0593233067887688 0.0694839299842195 0.00641813231822268 0.0233117017066961 0.00810504028413432 0.0307151080001777 0.0588120365150936 0.00164463054360641 0.0109989797016263 0.0302786130170655 0.00596031707755859 0.0183690787770762 0.0232979115673473 0.0195277407311092 0.0170051271099342 0.0115067635106622 0.015380063012021 0.026762945158612 0.0252137148045347 0.0179308222616583 0.0156233770686058 0.0295930966730119 0.0126832370380161 0.0159348038125379
"269" 0.0192927868327712 0.00420896826487635 0.0183951080484847 0.0566972976830934 0.0672752517948516 0.00562909962920055 0.0218888650305252 0.0073903983231892 0.0295237453935125 0.0575310563212559 0.00134797634783164 0.00974086083877812 0.0287551182310857 0.00528720810719929 0.0168059665093012 0.0213754636371718 0.0178108987496965 0.0157814968336394 0.0101599133157915 0.0145243018162993 0.0259432818697739 0.0232239951148338 0.0167202482667782 0.0141821239414853 0.0272502896137566 0.0116367882270366 0.0146924362371394
"270" 0.0177361865117965 0.00357917209919589 0.0173233494733564 0.0540716697641514 0.065076344256547 0.00490963099100301 0.0205109775291601 0.00671387706278411 0.0283366648479944 0.0562256792713899 0.00109374987121923 0.00857308958580694 0.0272428644478852 0.00466370338634041 0.0153213774851512 0.0195394928665494 0.0161882605980394 0.0145983386186868 0.00891901032375756 0.0136727293690781 0.0251575292233017 0.0213146357878855 0.0155503562634829 0.0128144987044329 0.0249947747948109 0.0106392487690729 0.013492260444222
"271" 0.016225419045878 0.00301890895343207 0.0162472570322515 0.0514502562503579 0.0628883292811299 0.00425669188806472 0.0191774603449076 0.00607450175574898 0.0271532384796924 0.0548946517889048 0.00087799753805226 0.00749550371904822 0.0257426437269238 0.00408893659937611 0.0139149820073656 0.0177909791169297 0.0146589544150725 0.0134567866609433 0.00778154545772817 0.0128264890667961 0.0244002757544113 0.0194872427068223 0.0144203058561474 0.0115216000502893 0.0228303941654847 0.00969081854169601 0.0123358491160991
"272" 0.0147650344116275 0.00252421562389636 0.0151710169192774 0.0488370790624824 0.0607122081510199 0.00366712466289549 0.0178877467087085 0.00547145552257463 0.0259729750323384 0.0535367438147831 0.000696783463857818 0.00650727480665619 0.024255605716573 0.0035618472574122 0.0125863216152146 0.0161307053793067 0.0132218283383773 0.0123579380413248 0.00674455457562561 0.0119870456194788 0.0236659401020863 0.0177432604548902 0.0133294872797883 0.010304273994376 0.0207606521187346 0.00879158511758495 0.0112249072542757
"273" 0.0133595725872251 0.00209090815424188 0.0140990969507463 0.0462363494648467 0.0585488509703468 0.00313766332689469 0.0166413022855078 0.00490406054067395 0.0247955371026796 0.0521507560692429 0.000546247353205824 0.00560692092122846 0.0227832632993726 0.00308117859233919 0.0113348055349795 0.0145592450877334 0.0118754660521191 0.011302850754029 0.00580463927466355 0.0111561742005874 0.0229488183581159 0.0160839583453477 0.0122775316317453 0.00916308697840759 0.0187886835102942 0.00794152265302855 0.0101612285080994
"274" 0.0120134796291144 0.00171462605885553 0.0130362046206675 0.0436524677653806 0.0563989857409882 0.00266494956296325 0.0154376456576061 0.00437175530011721 0.0236207587201742 0.0507355277154655 0.000422657752347369 0.00479232893301397 0.0213274943398294 0.00264547827466111 0.0101597063252666 0.013076948613974 0.010618203526791 0.0102925406159647 0.00495799276117686 0.0103359442906617 0.0222431372063885 0.0145104148848723 0.0112643163428169 0.00809829979498952 0.0169172217267908 0.0071404906722029 0.00914664687358994
"275" 0.0107310185703626 0.00139088132863168 0.0119872385531635 0.0410900219614233 0.0542631870579518 0.00224554996512236 0.0142763686138885 0.00387406830558603 0.0224486632284114 0.0492899444366133 0.000322459381798252 0.00406078639481778 0.0198905391789114 0.00225310220445487 0.00906015472968571 0.0116839290312663 0.00944814663536844 0.00932797673307375 0.00420043083232153 0.00952869788283215 0.0215431131239433 0.0130235006556768 0.0102899653098196 0.00710984292611921 0.0151485670894169 0.00638823267020962 0.00818298435988626
"276" 0.0095161765907269 0.00111511116775089 0.0109572332830871 0.0385537852100326 0.0521418644186104 0.00187597453492476 0.0131571558597636 0.00341058872042885 0.0212794814104472 0.0478129469375266 0.000242313480041836 0.00340902284248571 0.0184749935017554 0.0019022215832095 0.00803513377030082 0.0103800472708389 0.0083631892938813 0.00841007517980724 0.00352742793742084 0.00873702173927749 0.0208430179147765 0.0116238596396498 0.00935484311039685 0.00619729394742561 0.0134845559232658 0.00568437445739346 0.00727199532338674
"277" 0.00837257019023437 0.000882733238877111 0.00995129739776564 0.0360487119930556 0.050035250140389 0.00155269642335741 0.0120798037042455 0.00298093456852557 0.0201136697948136 0.046303539882652 0.000179130336712843 0.00283326013383357 0.017083796184778 0.00159083342213082 0.0070834721398228 0.00916489683553274 0.00736103174257774 0.00753969053724852 0.0029341581968624 0.00796371341898739 0.0201372508472383 0.0103118890541774 0.00845954273226653 0.00535985770384483 0.0119265306701838 0.0050284221703917 0.00641530827907376
"278" 0.00730335038214219 0.000689202050115238 0.00897454519461927 0.0335799328383095 0.0479433868816024 0.00127217287007493 0.0110442372164197 0.00258471923084158 0.0189519290732771 0.0447608012819218 0.000130093473400121 0.00232927123705865 0.0157202117048956 0.00131677457933464 0.00620383697930365 0.00803778828103164 0.00643919855875285 0.00671760493603851 0.00241554115548673 0.00721174084168803 0.0194204176663662 0.00908771782494575 0.00760486627671887 0.00459635000985105 0.0104753114751844 0.00441975988257456 0.00561436611674247
"279" 0.00631111020018084 0.000530065007911092 0.00803202215382755 0.0311527474489086 0.0458661147602416 0.00103086724919334 0.0100505252730944 0.00222151709320185 0.0177952225554876 0.0431838923364661 9.26752320227485e-05 0.00189244666073661 0.0143878066664755 0.00107773934394188 0.00539472616173867 0.0069977337272924 0.005595055976261 0.00594451426558928 0.00196629193562045 0.00648419521410294 0.0186874167540265 0.00795118388714678 0.00679179814462359 0.00390518566568817 0.00913116973339635 0.00385764675904362 0.00487036577907419
"280" 0.0053977970800225 0.000401016593421745 0.00712862469487792 0.0287726160830512 0.0438030580656253 0.000825272082677086 0.00909889284224489 0.00189082931645418 0.016644794579464 0.0415720677562106 6.46438423256996e-05 0.00151786749588576 0.0130904199704305 0.000871300499436788 0.00465446024119808 0.006043431721259 0.00482582808240479 0.00522101124479131 0.00158097533288674 0.00578423722718946 0.0179335327127243 0.00690181058439941 0.00602147028782019 0.00328437160728757 0.00789380414645402 0.00334121372032582 0.00418419860075379
"281" 0.00456463291513495 0.000297949102848107 0.0062690148835816 0.0264451490164221 0.0417536115579399 0.000651932828917015 0.00818972976235232 0.00159205080564955 0.0155021887903973 0.0399246865615773 4.4062347872689e-05 0.00120038382146601 0.0118321261140065 0.000694933702095559 0.0039811742727069 0.00517325283736246 0.00412861147340727 0.00454756510581144 0.00125406326668831 0.00511503654183113 0.0171545376538499 0.00593878252576746 0.00529511921589023 0.00273150601824605 0.00676231990446002 0.00286945960567256 0.00355639266474824
"282" 0.00381204478967271 0.000216998431067637 0.00545753098508208 0.0241760939087833 0.0397169263508254 0.000507472195998973 0.00732359518537004 0.00132443954622761 0.0143692661935151 0.0382412233816757 2.92800597444439e-05 0.000934697014040015 0.0106171910687336 0.000546044903588544 0.00337280976100054 0.00438522647520476 0.00350038797861285 0.0039244977265393 0.000979994858330663 0.00447970472190149 0.0163468004785444 0.00506092136704638 0.00461403459532913 0.0022437842233846 0.00573521168247248 0.00244124686297113 0.00298705870416767
